OBJECTID,GEOMETRIKVALITET,LED_ID,LEDNAMN,BESKRIVNING,LEDMARKERING,LEDTYP,LEDKATEGORI,STATLIGLED,STATLIGLED_ID,SKYDDATOMRADE,SKYDDATOMRADE_ID,LEDLANGD,SHAPE.LEN,metadata_json,longitude_wgs84,latitude_wgs84,geometry_type,length_m,area_m2,osm_link,osm_link_source,wikidata_id,wikidata_link,dataset
12352004,<= 20 meter,30552212,,,,Vandringsled,Barmarksled,,,Långasjönäs (2000073),2000073,53,52.5651037328949,"{""OBJECTID"": 12352004, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552212"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Långasjönäs (2000073)"", ""SKYDDATOMRADE_ID"": ""2000073"", ""LEDLANGD"": 53, ""SHAPE.LEN"": 52.5651037328949}",14.852725327802183,56.2505244853225,LineString,52.565103732857125,0.0,https://www.openstreetmap.org/?mlat=56.2505245&mlon=14.8527253#map=18/56.2505245/14.8527253,coordinate_fallback,,,leder
12345996,Okänd noggrannhet,30552267,,,,Vandringsled,Barmarksled,,,Ålstadnäset (2042869),2042869,91,90.6866120024358,"{""OBJECTID"": 12345996, ""GEOMETRIKVALITET"": ""Okänd noggrannhet"", ""LED_ID"": ""30552267"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Ålstadnäset (2042869)"", ""SKYDDATOMRADE_ID"": ""2042869"", ""LEDLANGD"": 91, ""SHAPE.LEN"": 90.6866120024358}",12.228608012089245,58.14417673159506,LineString,90.68661200377412,0.0,https://www.openstreetmap.org/?mlat=58.1441767&mlon=12.2286080#map=18/58.1441767/12.2286080,coordinate_fallback,,,leder
12351835,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,456.03712546642,"{""OBJECTID"": 12351835, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 456.03712546642}",12.685039740781622,59.157215923559335,LineString,456.03712546696516,0.0,https://www.openstreetmap.org/?mlat=59.1572159&mlon=12.6850397#map=18/59.1572159/12.6850397,coordinate_fallback,,,leder
12352034,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,224.982989125922,"{""OBJECTID"": 12352034, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 224.982989125922}",12.693701629583446,59.16970233731929,LineString,224.98298912617952,0.0,https://www.openstreetmap.org/?mlat=59.1697023&mlon=12.6937016#map=18/59.1697023/12.6937016,coordinate_fallback,,,leder
12352033,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,628.084879382072,"{""OBJECTID"": 12352033, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 628.084879382072}",12.686324629648784,59.16263890285837,LineString,628.0848793833552,0.0,https://www.openstreetmap.org/?mlat=59.1626389&mlon=12.6863246#map=18/59.1626389/12.6863246,coordinate_fallback,,,leder
12351973,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,230.498452143657,"{""OBJECTID"": 12351973, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 230.498452143657}",12.681908336779243,59.15502631042992,LineString,230.49845214394708,0.0,https://www.openstreetmap.org/?mlat=59.1550263&mlon=12.6819083#map=18/59.1550263/12.6819083,coordinate_fallback,,,leder
12351972,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,479.127105160065,"{""OBJECTID"": 12351972, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 479.127105160065}",12.686671947164262,59.165537307007035,LineString,479.1271051607308,0.0,https://www.openstreetmap.org/?mlat=59.1655373&mlon=12.6866719#map=18/59.1655373/12.6866719,coordinate_fallback,,,leder
12351971,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,224.982989125922,"{""OBJECTID"": 12351971, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 224.982989125922}",12.693701629583446,59.16970233731929,LineString,224.98298912617952,0.0,https://www.openstreetmap.org/?mlat=59.1697023&mlon=12.6937016#map=18/59.1697023/12.6937016,coordinate_fallback,,,leder
12351970,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,628.084879382072,"{""OBJECTID"": 12351970, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 628.084879382072}",12.686324629648784,59.16263890285837,LineString,628.0848793833552,0.0,https://www.openstreetmap.org/?mlat=59.1626389&mlon=12.6863246#map=18/59.1626389/12.6863246,coordinate_fallback,,,leder
12351969,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,479.127105160065,"{""OBJECTID"": 12351969, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 479.127105160065}",12.686671947164262,59.165537307007035,LineString,479.1271051607308,0.0,https://www.openstreetmap.org/?mlat=59.1655373&mlon=12.6866719#map=18/59.1655373/12.6866719,coordinate_fallback,,,leder
12351968,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,537.001970846432,"{""OBJECTID"": 12351968, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 537.001970846432}",12.69448168083307,59.166423642396175,LineString,537.0019708463768,0.0,https://www.openstreetmap.org/?mlat=59.1664236&mlon=12.6944817#map=18/59.1664236/12.6944817,coordinate_fallback,,,leder
12351967,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,224.982989125922,"{""OBJECTID"": 12351967, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 224.982989125922}",12.693701629583446,59.16970233731929,LineString,224.98298912617952,0.0,https://www.openstreetmap.org/?mlat=59.1697023&mlon=12.6937016#map=18/59.1697023/12.6937016,coordinate_fallback,,,leder
12351966,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,589.189739463585,"{""OBJECTID"": 12351966, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 589.189739463585}",12.68947799561272,59.1679876064898,LineString,589.1897394646588,0.0,https://www.openstreetmap.org/?mlat=59.1679876&mlon=12.6894780#map=18/59.1679876/12.6894780,coordinate_fallback,,,leder
12351965,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,388.300402426891,"{""OBJECTID"": 12351965, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 388.300402426891}",12.688686438855045,59.16016507113797,LineString,388.3004024281923,0.0,https://www.openstreetmap.org/?mlat=59.1601651&mlon=12.6886864#map=18/59.1601651/12.6886864,coordinate_fallback,,,leder
12351964,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,409.695347457828,"{""OBJECTID"": 12351964, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 409.695347457828}",12.696258717256681,59.16908192639939,LineString,409.695347459699,0.0,https://www.openstreetmap.org/?mlat=59.1690819&mlon=12.6962587#map=18/59.1690819/12.6962587,coordinate_fallback,,,leder
12351963,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,589.189739463585,"{""OBJECTID"": 12351963, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 589.189739463585}",12.68947799561272,59.1679876064898,LineString,589.1897394646588,0.0,https://www.openstreetmap.org/?mlat=59.1679876&mlon=12.6894780#map=18/59.1679876/12.6894780,coordinate_fallback,,,leder
12351962,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,456.03712546642,"{""OBJECTID"": 12351962, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 456.03712546642}",12.685039740781622,59.157215923559335,LineString,456.03712546696516,0.0,https://www.openstreetmap.org/?mlat=59.1572159&mlon=12.6850397#map=18/59.1572159/12.6850397,coordinate_fallback,,,leder
12351961,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,537.001970846432,"{""OBJECTID"": 12351961, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 537.001970846432}",12.69448168083307,59.166423642396175,LineString,537.0019708463768,0.0,https://www.openstreetmap.org/?mlat=59.1664236&mlon=12.6944817#map=18/59.1664236/12.6944817,coordinate_fallback,,,leder
12351960,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,388.300402426891,"{""OBJECTID"": 12351960, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 388.300402426891}",12.688686438855045,59.16016507113797,LineString,388.3004024281923,0.0,https://www.openstreetmap.org/?mlat=59.1601651&mlon=12.6886864#map=18/59.1601651/12.6886864,coordinate_fallback,,,leder
12351959,<= 20 meter,30552327,Brurmossen stig,,Vit,Vandringsled,Barmarksled,,,Brurmossen (2002885),2002885,7993,522.734393105599,"{""OBJECTID"": 12351959, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552327"", ""LEDNAMN"": ""Brurmossen stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Vit"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Brurmossen (2002885)"", ""SKYDDATOMRADE_ID"": ""2002885"", ""LEDLANGD"": 7993, ""SHAPE.LEN"": 522.734393105599}",12.691235059410104,59.163325882397075,LineString,522.7343931068094,0.0,https://www.openstreetmap.org/?mlat=59.1633259&mlon=12.6912351#map=18/59.1633259/12.6912351,coordinate_fallback,,,leder
12347196,<= 20 meter,30552344,Stig norra Betesholmen,,Ledmarkeringar med stolpar,Vandringsled,Barmarksled,,,Almö (2000057),2000057,344,344.365602563458,"{""OBJECTID"": 12347196, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552344"", ""LEDNAMN"": ""Stig norra Betesholmen"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Ledmarkeringar med stolpar"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Almö (2000057)"", ""SKYDDATOMRADE_ID"": ""2000057"", ""LEDLANGD"": 344, ""SHAPE.LEN"": 344.365602563458}",15.44922452435921,56.167406013780045,LineString,344.36560256303744,0.0,https://www.openstreetmap.org/?mlat=56.1674060&mlon=15.4492245#map=18/56.1674060/15.4492245,coordinate_fallback,,,leder
12350942,<= 20 meter,30552370,,,,Vandringsled,Barmarksled,,,"Stiby backe (2000090), Stiby backe (SE0410010)","2000090, SE0410010",3378,3377.67907652081,"{""OBJECTID"": 12350942, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552370"", ""LEDNAMN"": null, ""BESKRIVNING"": null, ""LEDMARKERING"": null, ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Stiby backe (2000090), Stiby backe (SE0410010)"", ""SKYDDATOMRADE_ID"": ""2000090, SE0410010"", ""LEDLANGD"": 3378, ""SHAPE.LEN"": 3377.67907652081}",14.691833177508052,56.02308181383689,LineString,3377.6790765218475,0.0,https://www.openstreetmap.org/?mlat=56.0230818&mlon=14.6918332#map=18/56.0230818/14.6918332,coordinate_fallback,,,leder
12346519,<= 20 meter,30552510,Vandringsstig Västra Näsnabben,,Blå,Vandringsled,Barmarksled,,,Näsnabbarna (2048441),2048441,1005,1004.61776481108,"{""OBJECTID"": 12346519, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552510"", ""LEDNAMN"": ""Vandringsstig Västra Näsnabben"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""Blå"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Näsnabbarna (2048441)"", ""SKYDDATOMRADE_ID"": ""2048441"", ""LEDLANGD"": 1005, ""SHAPE.LEN"": 1004.61776481108}",14.584539339457587,56.019708873885754,LineString,1004.6177648078858,0.0,https://www.openstreetmap.org/?mlat=56.0197089&mlon=14.5845393#map=18/56.0197089/14.5845393,coordinate_fallback,,,leder
12351904,<= 20 meter,30552589,Baldersnäs stig,,orange,Vandringsled,Barmarksled,,,Baldersnäs (2000526),2000526,5140,214.944153017401,"{""OBJECTID"": 12351904, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552589"", ""LEDNAMN"": ""Baldersnäs stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Baldersnäs (2000526)"", ""SKYDDATOMRADE_ID"": ""2000526"", ""LEDLANGD"": 5140, ""SHAPE.LEN"": 214.944153017401}",12.281574335131186,58.9676106777189,LineString,214.94415301646276,0.0,https://www.openstreetmap.org/?mlat=58.9676107&mlon=12.2815743#map=18/58.9676107/12.2815743,coordinate_fallback,,,leder
12351903,<= 20 meter,30552589,Baldersnäs stig,,orange,Vandringsled,Barmarksled,,,Baldersnäs (2000526),2000526,5140,166.8367417491,"{""OBJECTID"": 12351903, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552589"", ""LEDNAMN"": ""Baldersnäs stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Baldersnäs (2000526)"", ""SKYDDATOMRADE_ID"": ""2000526"", ""LEDLANGD"": 5140, ""SHAPE.LEN"": 166.8367417491}",12.279607619189836,58.964797631542545,LineString,166.83674174821414,0.0,https://www.openstreetmap.org/?mlat=58.9647976&mlon=12.2796076#map=18/58.9647976/12.2796076,coordinate_fallback,,,leder
12351902,<= 20 meter,30552589,Baldersnäs stig,,orange,Vandringsled,Barmarksled,,,Baldersnäs (2000526),2000526,5140,473.622863037014,"{""OBJECTID"": 12351902, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552589"", ""LEDNAMN"": ""Baldersnäs stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Baldersnäs (2000526)"", ""SKYDDATOMRADE_ID"": ""2000526"", ""LEDLANGD"": 5140, ""SHAPE.LEN"": 473.622863037014}",12.281809677830642,58.969665228756526,LineString,473.6228630354931,0.0,https://www.openstreetmap.org/?mlat=58.9696652&mlon=12.2818097#map=18/58.9696652/12.2818097,coordinate_fallback,,,leder
12351901,<= 20 meter,30552589,Baldersnäs stig,,orange,Vandringsled,Barmarksled,,,Baldersnäs (2000526),2000526,5140,638.693243220316,"{""OBJECTID"": 12351901, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552589"", ""LEDNAMN"": ""Baldersnäs stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Baldersnäs (2000526)"", ""SKYDDATOMRADE_ID"": ""2000526"", ""LEDLANGD"": 5140, ""SHAPE.LEN"": 638.693243220316}",12.28625164612383,58.968778045838235,LineString,638.6932432187016,0.0,https://www.openstreetmap.org/?mlat=58.9687780&mlon=12.2862516#map=18/58.9687780/12.2862516,coordinate_fallback,,,leder
12351900,<= 20 meter,30552589,Baldersnäs stig,,orange,Vandringsled,Barmarksled,,,Baldersnäs (2000526),2000526,5140,89.0097515525861,"{""OBJECTID"": 12351900, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552589"", ""LEDNAMN"": ""Baldersnäs stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Baldersnäs (2000526)"", ""SKYDDATOMRADE_ID"": ""2000526"", ""LEDLANGD"": 5140, ""SHAPE.LEN"": 89.0097515525861}",12.279921271849423,58.96801245299718,LineString,89.00975155181291,0.0,https://www.openstreetmap.org/?mlat=58.9680125&mlon=12.2799213#map=18/58.9680125/12.2799213,coordinate_fallback,,,leder
12351899,<= 20 meter,30552589,Baldersnäs stig,,orange,Vandringsled,Barmarksled,,,Baldersnäs (2000526),2000526,5140,41.9182209870803,"{""OBJECTID"": 12351899, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552589"", ""LEDNAMN"": ""Baldersnäs stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Baldersnäs (2000526)"", ""SKYDDATOMRADE_ID"": ""2000526"", ""LEDLANGD"": 5140, ""SHAPE.LEN"": 41.9182209870803}",12.28035439375439,58.965631141944314,LineString,41.91822098729785,0.0,https://www.openstreetmap.org/?mlat=58.9656311&mlon=12.2803544#map=18/58.9656311/12.2803544,coordinate_fallback,,,leder
12351898,<= 20 meter,30552589,Baldersnäs stig,,orange,Vandringsled,Barmarksled,,,Baldersnäs (2000526),2000526,5140,14.5266297491209,"{""OBJECTID"": 12351898, ""GEOMETRIKVALITET"": ""<= 20 meter"", ""LED_ID"": ""30552589"", ""LEDNAMN"": ""Baldersnäs stig"", ""BESKRIVNING"": null, ""LEDMARKERING"": ""orange"", ""LEDTYP"": ""Vandringsled"", ""LEDKATEGORI"": ""Barmarksled"", ""STATLIGLED"": null, ""STATLIGLED_ID"": null, ""SKYDDATOMRADE"": ""Baldersnäs (2000526)"", ""SKYDDATOMRADE_ID"": ""2000526"", ""LEDLANGD"": 5140, ""SHAPE.LEN"": 14.5266297491209}",12.278412782539192,58.959669861460505,LineString,14.526629750050839,0.0,https://www.openstreetmap.org/?mlat=58.9596699&mlon=12.2784128#map=18/58.9596699/12.2784128,coordinate_fallback,,,leder
